,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
68218,68218,4pJUzyPGGBdV2yKlqYLNTN,Jhayco;Anuel AA,Frescura y Perreo,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latino,Happy
68217,68217,54kofthDNPNcQVuia0NuDl,Jhayco;Anuel AA,pov: it's 2021,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latino,Happy
68215,68215,2krNOqdPZApb8To7F22h8t,Jhayco,Frescura y Perreo,Sensual Bebé,0,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,latino,Happy
68214,68214,3U3WDXdwPyih1ZHawJyUWK,Jhayco;Bad Bunny,Halloween con perreito,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino,Happy
68213,68213,6Vr7Y7H1QwEZ2JSf9enPif,Jhayco,FELIZ CUMPLEAÑOS,Sensual Bebé,0,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,latino,Happy
68212,68212,7lBFGIrf4ti3eylvgR4s4R,Jhayco;J Balvin;Bad Bunny,Feliz Cumpleaños con Perreo,No Me Conoce - Remix,0,309120,False,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,4,latino,Happy
68211,68211,0VuMYPVXdyIKcfmbMKzaSi,Jhayco;Bad Bunny,Clásicos de ahora: Perreo,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino,Happy
68209,68209,39xU2D7t9LWs9EueUtC48K,Jhayco;Bad Bunny,Última Misión Reggaeton,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino,Happy
68208,68208,6o83OvL2X2I9YjTreREVX9,Jhayco;Bad Bunny,Esto No Se Le Dedica A Cualquiera,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino,Happy
68234,68234,698BVnDEuu5eDWjWfVH0qV,Wisin & Yandel,Última Misión Reggaeton,Me Estas Tentando,0,229173,False,0.81,0.916,4,-2.649,0,0.0537,0.312,7.63e-06,0.347,0.794,116.009,4,latino,Happy
68236,68236,2slqPwgNcvx17V7RZN8u3f,Wisin & Yandel,Perreo Tenebroso Vol. 1,Síguelo,0,215920,False,0.628,0.928,3,-4.431,0,0.297,0.527,0.0,0.143,0.609,130.029,4,latino,Energetic
95006,95006,7fLj7XlY3jHQyqucElDGUq,Frankie Ruiz,Era Salsa para Bailar,Tú Con Él,0,302093,False,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa,Happy
68238,68238,3oxGJdepSlIwJxjyvtPxXT,Jhayco;J Balvin;Bad Bunny,Homecoming Latin Party,No Me Conoce - Remix,0,309120,False,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,4,latino,Happy
95002,95002,4GlgdZEPSLwcg5BdgJBW87,Frankie Ruiz,Ritmo Bonito,Deseándote,0,281186,False,0.591,0.837,5,-4.534,0,0.0486,0.495,0.0,0.179,0.928,95.521,4,salsa,Happy
95001,95001,4ss438WFZnJP0Be4lc2r0t,Marc Anthony,Carrete familiar,Si Te Vas,0,286133,False,0.545,0.89,2,-3.129,1,0.0868,0.546,0.0,0.139,0.891,177.086,4,salsa,Energetic
95000,95000,75EwJD41YoOueHc1KsVcVt,Frankie Ruiz,Salsa x siempre,Tú Con Él,0,302093,False,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa,Happy
49982,49982,05iC65udZLZV1kJVRLJHGC,The Prophet,The Hardcore Archive Part 3 (1997),Hardsax - Original Mix,0,232839,False,0.7,0.951,7,-4.972,1,0.0759,0.0197,0.916,0.0915,0.284,149.993,4,hardstyle,Happy
49993,49993,2YTi16ZqsKc9WQnSziACjQ,The Prophet,The Hardcore Archive Part 3 (1997),Hardsax (Original Mix) - Extended Mix,0,311945,False,0.671,0.97,7,-4.566,1,0.0699,0.00966,0.922,0.0876,0.258,149.949,4,hardstyle,Happy
49994,49994,3PkkD1dehbjNwhXkjs1CFx,The Prophet,The Hardcore Archive Part 3 (1997),Mayhem MF - Original Mix,0,171906,False,0.753,0.844,11,-3.859,0,0.137,0.361,6.44e-05,0.0693,0.131,89.993,4,hardstyle,Happy
49997,49997,01pX5frQUf9ioZQQJjGNxU,The Prophet,The Hardcore Archive Part 3 (1997),Nonono (Original Mix) - Extended Mix,0,346429,False,0.651,0.918,11,-7.729,0,0.0869,0.000404,0.878,0.402,0.419,170.045,4,hardstyle,Happy
50017,50017,3kCGxdCWMiydMDRG84ltsJ,Rata Blanca,Triste Hora,Mujer Amante,0,363120,False,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,heavy-metal,Happy
50046,50046,5RhjDFqXK8YNnMeJZk7URW,Almafuerte,Rock x siempre,A Vos Amigo,0,284000,False,0.403,0.916,9,-3.71,1,0.0428,0.000599,5.35e-06,0.131,0.443,129.051,4,heavy-metal,Energetic
68249,68249,29DqzX6ftTnRTaelDUF1rn,Jhayco;Zion & Lennox,Perreo Tenebroso Vol. 3,Somos Iguales,0,236586,False,0.777,0.714,11,-4.296,1,0.0532,0.16,0.0,0.115,0.59,90.987,4,latino,Happy
68248,68248,1v8HKXubkw9fpYfOJdmAc7,Wisin & Yandel,Homecoming Latin Party,Pegao,0,234546,False,0.792,0.804,3,-4.752,1,0.259,0.537,0.0,0.342,0.807,96.041,4,latino,Happy
78325,78325,3893yucNtpDXFFcSTRxq3G,Buddy,Ballermann Party Mix - Alle Après Ski Hütten Hits der letzten Jahre,Blau (Da Ba Dee),0,218466,False,0.633,0.96,7,-4.388,0,0.158,0.0282,0.0,0.39,0.909,137.992,4,party,Energetic
78327,78327,17dsKnFElDCIvTsoOmiGtt,Buddy;Pazoo,Karneval 2022 100%,Wir haben Grund zum Feiern!,0,176739,False,0.621,0.971,11,-4.57,0,0.152,0.0095,0.0,0.404,0.515,103.47,3,party,Happy
78328,78328,4A7ugctNkmbjCGCwuo8SlC,Buddy,Ballermann Hits Party 2023,Bis das Licht angeht,0,152571,False,0.732,0.842,8,-12.88,1,0.141,0.0171,0.00033,0.0876,0.21,139.93,4,party,Energetic
68244,68244,77AAzPYU8BzH1706odR9WR,Wisin & Yandel,Halloween 2022 Perreo Vol. 5,Sexy Movimiento,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,latino,Happy
68243,68243,71A0fSIUozc9NvH3tn3rO6,"Wisin & Yandel;Tego Calderón;Franco ""El Gorilla""",Perreo Tenebroso Vol. 2,Sigan Bailando,0,291453,False,0.753,0.831,1,-4.702,0,0.247,0.148,2.32e-05,0.0902,0.684,180.054,4,latino,Happy
78333,78333,3n9m6dyDbQuQNoyBx1gqdR,Buddy;Pazoo,Best Of Karneval,Wir haben Grund zum Feiern!,0,176739,False,0.621,0.971,11,-4.57,0,0.152,0.0095,0.0,0.404,0.515,103.47,3,party,Happy
68241,68241,0M8c4ZbBMro9S2G65ir83R,Jhayco;Anuel AA,Homecoming Latin Party,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latino,Happy
68239,68239,5IVqIRad9HF0f41fjpZBKa,Jhayco;Wisin & Yandel,Última Misión Reggaeton,Imaginaste - Remix,0,246653,False,0.855,0.71,1,-5.321,1,0.0939,0.0426,0.0,0.337,0.591,89.977,4,latino,Happy
95068,95068,6FC5b8trlprcTe48QI9Mxu,Tony Vega,Ritmo Bonito,Lo Mío Es Amor,0,311613,False,0.575,0.822,7,-7.501,0,0.0396,0.511,1.93e-06,0.179,0.901,163.406,4,salsa,Happy
95070,95070,5DjvZcD9UkrV8nga4hL3JI,Tony Vega,Era Salsa para Bailar,Esa Mujer,0,314493,False,0.608,0.75,10,-5.807,0,0.0417,0.247,4.6e-05,0.0716,0.925,175.735,4,salsa,Happy
78278,78278,7cwXOAtTS7K9sC6Y3dGpWk,Tim Toupet;Lorenz Büffel,Ballermann Party Hits Megamix 2022.2,Pietro Lombaaadi,0,195885,False,0.704,0.885,8,-3.561,1,0.111,0.018,0.0,0.357,0.735,140.049,4,party,Energetic
95284,95284,2uXh5dETVZcgT9oklXA8Yv,Billo's,Ya huele a buñuelos,Palmira Señorial,0,169737,False,0.713,0.605,8,-7.583,1,0.0397,0.17,0.0,0.0284,0.951,97.781,4,salsa,Happy
49748,49748,1eZD6r9eZgKgyYb5j7M4Wn,The Prophet,The Hardcore Archive Part 3 (1997),Catch Me In Your Dreams (Original Mix) - Extended Mix,0,425596,False,0.569,0.91,2,-5.315,1,0.0949,0.00133,0.0959,0.29,0.279,163.158,4,hardstyle,Energetic
68281,68281,6BYh2zfUosAqaZRMTRlmnh,Don Omar,Halloween con perreito,Guaya Guaya,0,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,latino,Energetic
95278,95278,11OucBjTrLg1Dk0BTtgjs6,Billo's,Ya huele a buñuelos,Por Las Buenas,0,155538,False,0.574,0.562,9,-6.65,0,0.0688,0.162,9.98e-05,0.106,0.853,201.357,4,salsa,Happy
78292,78292,26ekeYholcU9RYnWtpJfUQ,Tim Toupet,Best Of Karneval,So ein schöner Tag (Fliegerlied) - Party Mix,0,208786,False,0.531,0.977,9,-3.097,1,0.269,0.178,0.0,0.134,0.806,135.767,4,party,Energetic
68279,68279,0n5ZqJlvj8IzEh0v70tTKD,Don Omar,Halloween con perreito,Pobre Diabla,0,255680,False,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,latino,Happy
68278,68278,2d21akUnz6DXYVbkvuJy0r,Jhayco,Perreo Tenebroso Vol. 3,Easy,0,239373,False,0.853,0.777,1,-4.025,0,0.0689,0.0972,0.000501,0.332,0.555,94.023,4,latino,Happy
68277,68277,2ff0sgVBZ1DYnfdXkW5tkS,Justin Quiles;Robin Schulz,From The Ashes - New Beats,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino,Energetic
49767,49767,2AgIq6Y9w7yvzH3zRyXjtA,The Prophet,The Hardcore Archive Part 3 (1997),Damn - Original Mix,0,181650,False,0.67,0.99,10,-3.988,0,0.0734,0.00156,0.837,0.498,0.287,92.484,4,hardstyle,Happy
49770,49770,7p4wZH0qoJgxeiaMolbpu5,The Prophet,The Hardcore Archive Part 3 (1997),Turn It Up - Original Mix,0,170825,False,0.327,0.929,1,-3.776,1,0.0561,0.00126,0.788,0.149,0.042,94.962,4,hardstyle,Happy
68276,68276,2L44djRjs3foqu3J6GSHeg,Justin Quiles;Robin Schulz,Daily Pop Mix,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino,Energetic
49772,49772,5cXTVq79Ei3i3j00QSckLp,The Prophet,The Hardcore Archive Part 3 (1997),Peptalkin' - Original Mix,0,176475,False,0.731,0.946,6,-8.788,0,0.116,0.000537,0.0861,0.338,0.328,99.075,4,hardstyle,Energetic
49773,49773,3mDnDIDXaKNR1fwklfDC4P,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud - Original Mix,0,205392,False,0.676,0.961,8,-5.926,1,0.143,0.00135,0.000529,0.25,0.0985,187.157,4,hardstyle,Energetic
49775,49775,4rU28rW9Gy49LmM4ibb0xC,The Prophet,The Hardcore Archive Part 3 (1997),Damn (Original Mix) - Extended Mix,0,298109,False,0.631,0.993,10,-3.67,0,0.0635,0.00065,0.787,0.44,0.283,92.462,4,hardstyle,Happy
49776,49776,04ILxTQAP9e9Ng4IvdNs6m,The Prophet,The Hardcore Archive Part 3 (1997),The Breaks - Original Mix,0,139909,False,0.586,0.974,11,-3.468,0,0.192,0.0046,0.391,0.387,0.273,180.008,4,hardstyle,Energetic
49778,49778,7ma2fbKDEvJeGJAx0YedAs,The Prophet,The Hardcore Archive Part 3 (1997),Turn It Up (Original Mix) - Extended Mix,0,272187,False,0.5,0.915,7,-3.85,1,0.0492,0.0022,0.924,0.0971,0.0778,94.893,4,hardstyle,Happy
49780,49780,0IVWmOw2bynmu1HQIebRmM,The Prophet,The Hardcore Archive Part 3 (1997),What Iz Life (Original Mix) - Extended Mix,0,380387,False,0.49,0.976,7,-3.578,1,0.0738,0.000293,0.564,0.0679,0.283,184.02,4,hardstyle,Energetic
49781,49781,3fE4iICSl7VJWgzlwov8LQ,The Prophet,The Hardcore Archive Part 3 (1997),Believe The Innocence - Original Mix,0,184941,False,0.427,0.917,11,-4.34,0,0.258,0.134,0.489,0.183,0.345,170.051,4,hardstyle,Energetic
49783,49783,2CtLKZmGeqKGpIZoY4afFP,The Prophet,The Hardcore Archive Part 3 (1997),Mayhem MF (Original Mix) - Extended Mix,0,234527,False,0.658,0.873,11,-3.621,0,0.189,0.148,0.0204,0.0531,0.267,180.001,4,hardstyle,Energetic
49784,49784,3ivmnDVeJKCJjkRMNe3Dt2,The Prophet,The Hardcore Archive Part 3 (1997),Catch Me In Your Dreams - Original Mix,0,225388,False,0.552,0.946,2,-5.29,1,0.0927,0.000492,0.264,0.0767,0.282,162.968,4,hardstyle,Energetic
95283,95283,5OjcW0pjFZkhLYxxXKercd,Billo's,Ya huele a buñuelos,Cumbia Caletera,0,183228,False,0.747,0.537,4,-8.2,0,0.0423,0.583,2.04e-05,0.217,0.869,103.9,4,salsa,Happy
49744,49744,11MSEhq5iXRC4mFgezdaLs,The Prophet,The Hardcore Archive Part 3 (1997),Pump Up The Volume (Original Mix) - Extended Mix,0,331836,False,0.729,0.883,4,-6.554,0,0.105,0.137,0.889,0.0654,0.0775,110.945,4,hardstyle,Happy
49786,49786,1c5nEHOaaOlU6em1GhIsnV,The Prophet,The Hardcore Archive Part 3 (1997),I Am The Magnificent (Original Mix) - Extended Mix,0,367179,False,0.329,0.853,11,-6.488,0,0.046,0.000161,0.74,0.309,0.0708,103.933,4,hardstyle,Energetic
49743,49743,3tjI1GQY1imMyiaEfjIbrG,The Prophet,The Hardcore Archive Part 3 (1997),The Sound He Makes - Original Mix,0,173793,False,0.648,0.87,11,-6.663,0,0.0452,0.0665,0.643,0.102,0.147,101.504,4,hardstyle,Happy
78279,78279,3HmIEZbzzna25tuHMyOG6K,Specktakel,Ballermann Hits Party 2023,SO-NEN-BRAND,0,152316,False,0.813,0.825,6,-5.915,0,0.141,0.0533,0.0,0.355,0.83,136.04,4,party,Happy
49699,49699,5O4b8bkVLKEsuLiNaUIq98,Retrospect,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,I've Got the Feeling,0,248826,False,0.491,0.897,5,-4.643,1,0.118,0.000473,0.00219,0.849,0.338,155.003,4,hardstyle,Energetic
68289,68289,1BklyWf82TLsq3ZjwGiuSC,Jhayco;Mariah Angeliq;Eq,Perreo Tenebroso Vol. 3,Costear - Remix,0,224506,False,0.753,0.505,2,-7.569,1,0.0641,0.105,0.0,0.109,0.36,149.015,4,latino,Happy
68288,68288,4k6KS2c3N2ifY0HUCtD4tL,Justin Quiles;Robin Schulz,Pop Brandneu,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino,Energetic
68287,68287,4oOPtRCqhe9ROLXr4wS3it,Jhayco;Nio Garcia;Casper Magico;Bryant Myers,Perreo Tenebroso Vol. 2,Deseos - Remix,0,238106,True,0.843,0.731,11,-5.583,0,0.134,0.259,0.0,0.306,0.636,93.013,4,latino,Happy
68286,68286,2o3x3qG1XgKutD5IZPTPgA,Justin Quiles;Robin Schulz,Brandneu Dance,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino,Energetic
68285,68285,70EAPHQagNqQz3Do73iMh6,Don Omar,Feliz Cumpleaños con Perreo,Salió El Sol,0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latino,Happy
68284,68284,053mlrYW02zC0dUsIsRUKG,Jhayco,Halloween con perreito,Christian Dior,0,147133,True,0.835,0.718,7,-5.62,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,latino,Happy
68282,68282,0rXUq0QEtQg4gRvd4EPHGf,Jhayco,Perreo Tenebroso Vol. 4,Christian Dior,0,147133,True,0.835,0.718,7,-5.62,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,latino,Happy
78289,78289,2U5EyfU0Z5FTZKpeuCpTwP,Tim Toupet,Après Ski Fussball Party 2022 - Wir feiern auf den Hütten,Allee Allee - Reloaded,0,181815,False,0.62,0.959,7,-2.562,1,0.0367,0.0213,0.0,0.328,0.956,138.006,4,party,Energetic
78290,78290,7rA01aOgtN0zTzBhrTLZ1G,Deejay Matze,Après Ski Fussball Party 2022 - Wir feiern auf den Hütten,Wir machen Party,0,189998,False,0.77,0.9,7,-2.07,0,0.102,0.145,0.0,0.224,0.598,136.059,4,party,Energetic
49734,49734,5x9BWvLcvawwnoyFEIanI4,The Prophet,The Hardcore Archive Part 3 (1997),Why Not - Original Mix,0,172939,False,0.467,0.899,0,-7.658,1,0.0351,8.5e-05,0.904,0.144,0.098,94.978,4,hardstyle,Happy
49736,49736,6XUsWB19qIQXLvoIEDRUfb,The Prophet,The Hardcore Archive Part 3 (1997),What Iz Life - Original Mix,0,170720,False,0.603,0.981,7,-3.677,1,0.0571,0.00125,0.297,0.0831,0.191,92.007,4,hardstyle,Energetic
95295,95295,4rKGOZfHuy0Zm3h57TylKl,Billo's,Cumbia x siempre,Cumbia Caletera,0,183228,False,0.747,0.537,4,-8.2,0,0.0423,0.583,2.04e-05,0.217,0.869,103.9,4,salsa,Happy
95294,95294,6yPyX6ZLwtpDDkYGIQtZGW,Billo's,La navidad es todo aquello que nos hace recordar...,Cumbia Caletera,0,183228,False,0.747,0.537,4,-8.2,0,0.0423,0.583,2.04e-05,0.217,0.869,103.9,4,salsa,Happy
49738,49738,45VqWgUpU1XiMaCtKZBxkj,The Prophet,The Hardcore Archive Part 3 (1997),Pump Up The Volume - Original Mix,0,227386,False,0.707,0.92,0,-6.468,1,0.0831,0.269,0.798,0.101,0.0739,110.961,4,hardstyle,Happy
49740,49740,5t55kJTvxMSGfCR3rd3Q3B,The Prophet,The Hardcore Archive Part 3 (1997),I Am The Magnificent - Original Mix,0,266391,False,0.396,0.822,11,-7.216,0,0.0474,0.000466,0.653,0.376,0.0536,104.872,4,hardstyle,Energetic
49741,49741,4SAiZ31ayrsVkpIJrHnP1l,The Prophet,The Hardcore Archive Part 3 (1997),Why Not (Original Mix) - Extended Mix,0,298886,False,0.454,0.892,0,-7.687,1,0.0349,3.14e-05,0.903,0.101,0.0357,94.956,4,hardstyle,Happy
49742,49742,4F1mMdWFmzMu1lW2tsx3rc,The Prophet,The Hardcore Archive Part 3 (1997),Peptalkin' (Original Mix) - Extended Mix,0,294333,False,0.749,0.921,6,-8.182,0,0.116,0.000218,0.212,0.121,0.414,99.075,4,hardstyle,Energetic
49785,49785,356h9UEHsIQlgC86mCpL73,The Prophet,The Hardcore Archive Part 3 (1997),Believe The Innocence (Original Mix) - Extended Mix,0,322998,False,0.634,0.948,11,-4.088,0,0.338,0.122,0.753,0.0697,0.434,169.761,4,hardstyle,Happy
49788,49788,6Pe62kAXj5YB60KZqEXeHB,The Prophet,The Hardcore Archive Part 3 (1997),The Sound He Makes (Original Mix) - Extended Mix,0,300305,False,0.691,0.901,4,-6.429,0,0.0546,0.0533,0.684,0.617,0.332,101.362,4,hardstyle,Happy
95073,95073,5vOA07xcgUZmvH7ttlYpK3,Andy Montañez,Ritmo Bonito,Querube,0,198160,False,0.644,0.55,7,-6.999,0,0.0299,0.526,0.0,0.23,0.636,127.151,4,salsa,Happy
49941,49941,2d8BqbuiPrQhx0lyhDGXpg,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud (DJ Mix) - Extended Mix,0,396252,False,0.716,0.972,10,-5.634,0,0.0416,0.000145,0.0356,0.125,0.0837,92.457,4,hardstyle,Happy
95099,95099,6jHJaqOTPx1xAaJ3o6qXdz,Tito Rojas,Canta los Grandes Éxitos (Pistas Originales),Señora de Madrugada - Pistas Originales,0,347863,False,0.665,0.618,0,-14.337,1,0.0408,0.743,0.688,0.0726,0.949,88.962,4,salsa,Sad
95098,95098,0N6famotFerNniT2SB9muk,Hildemaro,Era Salsa para Bailar,Desde El Fondo De Mi Corazón,0,242648,False,0.722,0.668,9,-6.686,1,0.0359,0.623,0.00025,0.206,0.785,93.851,4,salsa,Happy
95097,95097,5cHafbsy3vSi9ZQmzbcVxR,Andy Montañez,Salsa x siempre,Casi Te Envidio,0,320520,False,0.556,0.715,7,-5.868,1,0.0733,0.46,0.0,0.0951,0.866,92.044,4,salsa,Happy
95096,95096,44eXUFRSW5ZDZrRYZoF6UH,Dimension Latina,Salsa x siempre,Sigue Tu Camino,0,229355,False,0.761,0.635,2,-6.48,1,0.0409,0.616,4.42e-05,0.118,0.93,106.671,4,salsa,Happy
95095,95095,1kpeLNYULbxc5JArAbPIRq,Dimension Latina,Era Salsa para Bailar,Sigue Tu Camino,0,229355,False,0.761,0.635,2,-6.48,1,0.0409,0.616,4.42e-05,0.118,0.93,106.671,4,salsa,Happy
95093,95093,16jkK68E62jahW2ETxOftX,Tony Vega,Salsa x siempre,Corazón Corazón - Salsa Version,0,271573,False,0.555,0.836,7,-4.609,0,0.0483,0.503,4.04e-05,0.0798,0.899,187.161,4,salsa,Happy
95092,95092,7knQLTEHZ72JL53QQcujzG,David Pabon,Era Salsa para Bailar,Aquél Viejo Motel,0,308866,False,0.649,0.802,2,-4.287,1,0.03,0.587,0.000259,0.107,0.749,91.213,4,salsa,Happy
95090,95090,5ipqor7ik6OnAoST3ia5HN,Dimension Latina,Salsa x siempre,Llorarás,0,228554,False,0.704,0.884,8,-6.275,1,0.0527,0.549,0.000364,0.0492,0.964,93.058,4,salsa,Happy
95089,95089,3ipprOOm7jB7MjlkcaUUyI,Andy Montañez,Era Salsa para Bailar,Me Gusta,0,363440,False,0.565,0.816,5,-6.814,0,0.0396,0.705,0.0002,0.0853,0.933,89.599,4,salsa,Happy
95087,95087,4Vybp1ECdSq6AfCFrLh1uL,Oscar D'León,Era Salsa para Bailar,Ven Morena,0,307281,False,0.727,0.778,0,-4.979,1,0.045,0.691,0.000571,0.109,0.963,108.885,4,salsa,Happy
95085,95085,59kkETYRczNrB6VOasIpxC,Oscar D'León,Salsa x siempre,Que Se Sienta,0,285663,False,0.597,0.829,10,-7.463,1,0.0369,0.378,2.35e-05,0.0649,0.921,171.491,4,salsa,Happy
95084,95084,1PHA3eJPFk8qySLwpnBa6n,Luisito Ayala Y La Puerto Rican Power,Canta los Grandes Éxitos (Pistas Originales),Tu Cariñito - Pistas Originales,0,249531,False,0.666,0.849,7,-13.531,0,0.0675,0.229,0.113,0.0675,0.717,93.689,4,salsa,Happy
95082,95082,1rvo7R1QGk1DEyb89St6Xo,Andy Montañez,Ritmo Bonito,Me Lo Estás Poniendo Difícil,0,302106,False,0.665,0.806,11,-3.008,0,0.036,0.587,1.2e-05,0.112,0.959,93.254,4,salsa,Happy
95080,95080,7IMmfaOsJemYqmGqUfLOHc,Lalo Rodriguez,Salsa x siempre,Ven Devórame Otra Vez,0,314013,False,0.704,0.719,5,-5.353,0,0.0363,0.633,0.000147,0.313,0.961,84.417,4,salsa,Happy
95079,95079,0ZTNS3G4tABG5JhUg2LtZA,Andy Montañez,Ritmo Bonito,Milonga Para Una Niña,0,202173,False,0.667,0.782,9,-5.917,1,0.0512,0.732,0.00137,0.0759,0.962,99.667,4,salsa,Happy
95078,95078,3HTgMURI0kTfcucjPuhTxE,Tony Vega,Era Salsa para Bailar,Ella Es,0,302986,False,0.483,0.843,5,-9.476,0,0.0338,0.279,0.0,0.0671,0.961,99.359,4,salsa,Happy
95076,95076,4pQF9zFqBdJkSGZjxFpQzT,Tony Vega,Ritmo Bonito,Aparentemente,0,305093,False,0.64,0.611,0,-7.275,1,0.037,0.668,0.000349,0.0655,0.754,178.73,4,salsa,Happy
95075,95075,5fKpZkAwyVb6f1vIOt0WRt,Dimension Latina,Ya huele a buñuelos,Llorarás,0,228554,False,0.704,0.884,8,-6.275,1,0.0527,0.549,0.000364,0.0492,0.964,93.058,4,salsa,Happy
95074,95074,1CNIzrfJoDvVZPuLJwpodj,Tony Vega,Carrete familiar,Yo Me Quedo,0,301960,False,0.713,0.776,7,-3.612,0,0.0459,0.779,0.0,0.0477,0.948,86.258,4,salsa,Happy
49942,49942,6Z6KvTC96S0VwV9C16yiNa,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud (Original Mix) - Extended Mix,0,359609,False,0.748,0.984,1,-5.865,1,0.0526,0.000719,0.0016,0.299,0.162,92.456,4,hardstyle,Energetic
49940,49940,7qzZvMg9Tdxq98mZ0dmCYi,The Prophet,The Hardcore Archive Part 3 (1997),Nonono - Original Mix,0,205675,False,0.629,0.929,11,-7.502,0,0.0581,0.000311,0.889,0.34,0.419,170.022,4,hardstyle,Happy
49789,49789,6bUfdHKkVRLUaQZKoKJpmw,The Prophet,The Hardcore Archive Part 3 (1997),The Breaks (Original Mix) - Extended Mix,0,341266,False,0.5,0.938,11,-2.897,0,0.0959,0.00103,0.361,0.773,0.0489,179.982,4,hardstyle,Energetic
49939,49939,3bOhb40pWro9luZoncrHfR,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud - DJ Mix,0,202702,False,0.615,0.985,7,-5.318,1,0.041,2.63e-05,0.326,0.11,0.0398,185.024,4,hardstyle,Energetic
49791,49791,6jQKGUAuckcVdVwWdjATb8,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud - Hardcore Mix,0,241213,False,0.689,0.857,1,-5.537,1,0.175,0.00086,0.0326,0.223,0.0714,191.976,4,hardstyle,Energetic
49792,49792,5czB34FvxB37x0FgDMcFcK,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud (Hardcore Mix) - Extended Mix,0,309159,False,0.69,0.859,1,-5.571,1,0.162,0.00126,0.00353,0.237,0.0863,192.006,4,hardstyle,Energetic
68274,68274,1Px7xuvKUtX8ctQl2tcjZz,Jhayco;Anuel AA,Clásicos de ahora: Perreo,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latino,Happy
68273,68273,7iagi306NrUMhjowfe2d98,Jhayco,El perreo es el futuro,Sensual Bebé,0,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,latino,Happy
68272,68272,5ls7oqk4nnxgPAJmGqZyTw,Jhayco,Clásicos de ahora: Perreo,Sensual Bebé,0,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,latino,Happy
68271,68271,4JELRSQrBtkmK2QN5UKKjH,Jhayco;J Balvin;Bad Bunny,Perreo Tenebroso Vol. 4,No Me Conoce - Remix,0,309120,False,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,4,latino,Happy
